invoice_id,invoice_number,invoice_date,issuer_name,recipient_name,line_items_count,accounting_summary_count,vat_rows_count,total_net,total_vat,total_gross,currency,created_at,updated_at,issuer_siren,issuer_ape,issuer_ape_source,recipient_siren,recipient_ape,recipient_ape_source
fr_bd_519665103:6a6109ef-0b20-4fe9-84f3-2dbe5be2c58f,78000,29/07/2024,ETABLISSEMENTS CANU,MOUAD,3,2,2,83.89,4.67,88.56,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:7646cf24-520d-494e-ab4f-2ce20a8ca903,0542001,29/07/2024,VIANOV,MOUAD,1,1,1,1758.68,96.73,1855.41,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:cce94071-8e9a-4665-bc16-cdb4241d501a,0542000,29/07/2024,VIANOV,BOUCHERIE MOUAD,2,1,1,268.12,14.77,284.85,EUR,,,525254694,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:f51f9364-7f88-44ac-8ad8-8ed3dfecdf41,1881097,29/07/2024,BBV,MOUAD,1,1,1,459.85,25.33,485.18,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:31a7f2ab-5920-47b2-8e92-7a2afa9803ea,FV2407-12350,30/07/2024,AVIGROS,MOUAD,3,1,0,28777.87,,28777.87,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e2ca6287-f5cd-48b1-ada6-5af21a97aec0,FV2407-12350,30/07/2024,AVIGROS,MOUAD,4,1,1,215.92,11.88,227.8,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0e14d0d0-5029-4518-9010-134feff69459,FV2407-12969,31/07/2024,AVIGROS,MOUAD,1,1,1,145.5,8.0,153.5,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0102860e-d8dd-45a7-9aaa-1c6b35b0c49a,FV2408-00331,01/08/2024,AVIGROS,MOUAD,1,1,1,444.79,24.46,469.25,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2f62ab5c-3303-4c63-929c-31531420d50a,154908,01/08/2024,ETABLISSEMENTS CANU,MOUAD,5,1,1,157.94,8.69,166.63,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:73377928-b992-4461-934f-d07edab36b58,1881815,01/08/2024,BBV,MOUAD,1,2,1,630.89,35.07,667.79,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8364a0b6-e7e9-4d5f-bf8c-f4f395888eaf,9A0035804734,01/08/2024,SFR BUSINESS,MOUAD,2,1,1,275.44,55.09,330.53,EUR,,,,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:ba85407a-8ad7-41d3-9791-6deff17cab49,FV2408-00331,01/08/2024,AVIGROS,MOUAD,8,1,1,444.79,24.46,469.25,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:4566d22d-d87b-4f13-b00b-52b36f157696,FV2408-01028,02/08/2024,AVIGROS,MOUAD,2,2,2,244.09,13.66,257.75,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:61d539f8-d57c-447f-a1cb-666cd7a928f9,1882160,02/08/2024,BBV,MOUAD,1,1,1,331.5,18.26,349.76,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:b49ecfc1-1bae-4b96-8053-16078df5c627,0542523,02/08/2024,VIANOV,MOUAD,2,1,1,499.03,27.45,526.48,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ca27bd5e-eb10-4dd4-9de5-47073f09a0a9,FV2408-00651,02/08/2024,AVIGROS,MOUAD,7,1,1,202.27,11.12,213.39,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ea451aed-4829-44c4-88f2-acdda4ce2d03,1882159,02/08/2024,BBV,MOUAD,1,1,1,540.4,29.78,570.18,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:71bd02b0-7a3a-4ba9-9597-eb014dcc856e,FV2408-01192,03/08/2024,AVIGROS,MOUAD,13,2,1,1024.77,58.57,1083.34,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ac7abf76-fa14-4da2-bcc3-ab7e1510c93d,FV2408-01192,03/08/2024,AVIGROS,MOUAD,1,2,2,1075.37,60.68,1136.05,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:25694685-c25a-45f1-8ecf-77c46ae74dcd,155008,05/08/2024,ETABLISSEMENTS CANU,MOUAD,4,1,1,142.92,7.86,151.5,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:7bd78e70-6a49-41ab-9c0b-77120e678e2f,155066,06/08/2024,ETABLISSEMENTS CANU,MOUAD,3,1,1,22.75,1.25,24.0,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:9f31de1b-2fb1-4344-a933-04f9a846119b,FV2408-01976,06/08/2024,AVIGROS,MOUAD,7,1,2,251.82,14.14,265.96,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:d2d13995-708a-42a1-8df9-f255db3a581e,0542775,06/08/2024,VIANOV,BOUCHERIE MOUAD,3,1,1,499.45,27.47,526.92,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:fa2bb175-8a16-447f-8606-6687d1272fb6,1882700,06/08/2024,BBV,MOUAD,2,1,1,664.05,36.52,700.57,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:152059db-621e-4a6d-87bc-e4a0e6570cff,155095,07/08/2024,ETABLISSEMENTS CANU,MOUAD,2,2,2,86.81,4.82,91.63,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:55f9b133-c298-47e9-983d-08efc56e3abc,FV2408-02245,07/08/2024,AVIGROS,MOUAD,7,1,1,588.19,32.35,620.54,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b14d7aa6-51fc-4267-ab19-a57edd184aee,1882931,07/08/2024,BBV,MOUAD,1,1,1,478.16,26.34,504.5,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:3153f754-b2f8-40e0-8d3a-39602a6cf722,0543016,08/08/2024,VIANOV,MOUAD,1,2,1,301.29,17.94,319.23,EUR,,,525254694,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:68c88c7d-0d42-4d0e-8fb9-c9dd67326ed9,0543015,08/08/2024,VIANOV,MOUAD,2,2,1,385.51,21.24,409.45,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:83603571-205b-4508-81e6-d6f1ffff305e,FV2408-02711,08/08/2024,AVIGROS,MOUAD,6,2,2,371.38,20.98,392.36,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:49150485-8ba0-4e8e-bf5c-41b75adbb932,FV2408-03177,09/08/2024,AVIGROS,MOUAD,6,1,1,556.96,30.63,587.59,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:4b7028c7-ebf8-4243-aa71-a5b9f5d8f275,0543168,09/08/2024,VIANOV,MOUAD,1,1,1,423.94,23.65,447.59,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c6df1727-e47d-4c04-ad24-fcdc0da9df2e,1883516,09/08/2024,BBV,BOUCHERIE MOUAD,1,1,1,479.37,26.41,505.78,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:cfa64397-1913-48df-8b72-f9bfa3b1ba7e,0543167,09/08/2024,VIANOV,MOUAD,1,1,1,298.45,16.45,314.9,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d57e8e37-ebca-422c-b74a-75fb9e89a946,155243,09/08/2024,ETABLISSEMENTS CANU,MOUAD,5,1,1,131.03,7.21,138.24,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:202db5c0-6c2f-458b-878d-5cefb601e49e,FV2408-03567,10/08/2024,AVIGROS,MOUAD,10,1,1,710.79,39.09,749.88,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:4769d152-eee0-4b19-a36d-add05131a64c,FV2408-03567,10/08/2024,AVIGROS,MOUAD,2,1,2,710.79,42.23,753.02,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:066c1eab-dca8-4ae8-92a0-229e69a838c9,155270,12/08/2024,ETABLISSEMENTS CANU,MOUAD,2,2,2,95.9,5.36,101.71,EUR,,,398434837,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:6daad9c9-eb53-444d-b30c-7bb114a3c643,1883771,12/08/2024,BBV,MOUAD,1,1,1,80.32,4.42,84.74,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:73de8719-5fb2-41b2-8c20-b2f037b7c944,0543292,12/08/2024,VIANOV,MOUAD,1,1,1,257.09,14.17,271.26,EUR,,,525254694,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:ed0f61e5-390a-4b4f-a840-c8ea2d35b1d9,0543293,12/08/2024,VIANOV,MOUAD,2,1,1,1979.76,108.88,2088.64,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:05ec9f0c-25ba-4d86-b3e3-f19bd27459e9,0543399,13/08/2024,VIANOV,MOUAD,1,8,1,11.1,0.0,139.15,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:64f54920-3b99-4c45-bc88-b090376c0469,FV2408-04265,13/08/2024,AVIGROS,MOUAD,6,1,1,322.06,17.55,339.61,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b6c8c61c-6f24-4bee-927e-d910611b1372,1884042,13/08/2024,BBV,MOUAD,1,1,1,78.4,4.32,82.72,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d21697c0-116a-4b55-9afc-6ef606e79a93,155318,13/08/2024,ETABLISSEMENTS CANU,MOUAD,2,2,2,58.33,3.26,61.59,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:041fbcbd-413c-46a1-920d-fc613e213231,155371,14/08/2024,ETABLISSEMENTS CANU,MOUAD,3,2,2,56.23,3.13,59.36,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:4dfa1f0d-13be-4459-8303-ef42102d4ad3,BFVE-24-29442,14/08/2024,ETABLISSEMENTS BIDAULT,MOUAD,17,1,1,752.26,41.37,793.63,EUR,,,572041879,4633Z,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:909e80a9-d43a-47f7-9bc3-aa44250cfffe,FV2408-04533,14/08/2024,AVIGROS,MOUAD,3,1,1,186.91,10.28,197.19,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:a497e6f5-9bb8-49f2-a676-17e4c71e3250,1884298,14/08/2024,BBV,MOUAD,1,1,1,85.5,4.71,90.21,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:f56107c1-b4d2-4333-afd1-9e3f5281516c,0543564,14/08/2024,VIANOV,MOUAD,1,2,1,293.49,16.14,311.57,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:25fce6f3-8700-4c36-9ffc-d363af83ce83,FV2408-05142,16/08/2024,AVIGROS,MOUAD,12,2,1,1078.03,59.39,1137.42,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:33e90043-f69b-4a98-a0db-590924ddfe55,155441,16/08/2024,ETABLISSEMENTS CANU,MOUAD,5,2,1,177.66,9.77,188.31,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:6a93c142-b625-49cc-a927-867155a8ea6b,1884669,16/08/2024,BBV,BOUCHERIE MOUAD,2,1,1,1082.61,59.04,1141.65,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:be9e9e61-2a25-45a5-9520-1cebec54ccee,78000,16/08/2024,ETABLISSEMENTS CANU,MOUAD,2,2,2,13.11,0.74,13.85,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:d9f76265-b940-4bde-9bf9-c54527f2c65b,0543717,16/08/2024,VIANOV,MOUAD,1,1,1,111.86,6.17,118.03,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:f247995b-ef11-4a0b-b1cd-324ec872aba4,FV2408-05142,16/08/2024,AVIGROS,MOUAD,1,1,1,1107.74,62.33,1170.07,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:005f7e6f-a90a-44c3-ac3c-7e938256a09d,FV2408-05658,17/08/2024,AVIGROS,MOUAD,6,1,2,322.45,17.76,340.21,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:09437944-54fa-4d58-b404-e954e21bfa22,G.1196233498124422454,20/08/2024,LEFORT & RAIMBERT,BOUCHERIE MOUAD,2,2,0,5336.06,,5336.06,EUR,,,562129635,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:53a224dc-ecc7-42c8-8da9-ca89b13a683e,78000,20/08/2024,ETABLISSEMENTS CANU,MOUAD,3,2,2,41.59,2.35,43.94,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:55723a59-dccf-4dba-b1d1-e3bdee72e728,0543982,20/08/2024,VIANOV,MOUAD,1,1,1,198.9,10.94,209.84,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:9cfff1a9-912d-4c8c-b594-27b84d09b1a3,0543981,20/08/2024,VIANOV,MOUAD,1,1,1,294.69,16.25,310.94,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:c8059181-c1c4-466c-8075-f9e37c82fb5d,15078000-MOUAD,20/08/2024,INCONNU,ARTERRIS GROUPE,39,1,1,6006.0,0.0,6006.0,EUR,,,,,,,,
fr_bd_519665103:d3d42179-4cd8-4a38-9f03-3e9a20d5a125,FV2408-06425,20/08/2024,AVIGROS,MOUAD,7,2,2,279.53,15.62,295.15,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:27d73c12-3f98-43d7-86ef-61e558102152,78000,21/08/2024,ETABLISSEMENTS CANU,MOUAD,4,1,1,108.15,5.95,114.71,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:8289d948-aa66-4af7-adae-4e3eda2bbd17,0544142,21/08/2024,VIANOV,MOUAD,2,1,1,656.1,36.09,692.19,EUR,,,525254694,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b714f46f-3e21-4e98-a4c1-e014f8661dbe,1885540,21/08/2024,BBV,MOUAD,1,1,1,514.42,28.34,542.76,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:d200b055-da8d-4a55-befc-e793222f799b,FV2408-06639,21/08/2024,AVIGROS,MOUAD,7,1,1,414.16,22.78,436.94,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:20f974a0-6c27-49a5-a463-8c7c95751067,FV2408-07053,22/08/2024,AVIGROS,MOUAD,4,2,2,286.06,16.1,302.16,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:7fd352cb-6459-43c5-a32c-ae47616e31ad,155667,22/08/2024,ETABLISSEMENTS CANU,MOUAD,3,2,2,74.27,4.13,78.4,EUR,,,398434837,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2d7c8f1f-5a4d-4519-a581-857bfc183cc7,FV2408-07727,23/08/2024,AVIGROS,MOUAD,3,1,1,577.86,31.78,609.64,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:47940d90-7aae-4b42-877d-e0be33649090,0544412,23/08/2024,VIANOV,MOUAD,1,1,1,503.28,27.74,531.02,EUR,,,525254694,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:a1e16021-ccba-4b0e-917c-4c54a11bf67b,0544411,23/08/2024,VIANOV,MOUAD,2,1,1,442.09,24.31,466.4,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ff63968f-f0c4-4dc7-89a4-cf090869ba35,1886160,23/08/2024,BBV,MOUAD,2,7,1,606.09,33.39,642.52,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:9144c201-42f6-47dc-b1ff-05f3f705ea55,FV2408-08188,24/08/2024,AVIGROS,MOUAD,8,2,2,609.57,34.6,649.53,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:5e07b412-e2ee-47cd-b0e3-7acb45e080c8,F001522452,26/08/2024,RUNGIS MARCHE INTERNATIONAL,MOUAD,1,1,1,192.5,38.5,231.0,EUR,,,662012491,6832A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:8d36f682-6b80-4a1d-8e94-76409316cb59,FV2408-08774,27/08/2024,AVIGROS,MOUAD,12,1,1,671.82,36.95,708.77,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:fc589147-df44-47c7-bc7c-8d5d3058a027,FV2408-08774,27/08/2024,AVIGROS,MOUAD,1,2,2,666.76,37.68,704.44,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:53279c0a-8a8b-4dd3-ac09-c36bf93b4801,ETAT A PAYER PAR CLIENT ET FACTURE,28/08/2024,AVIGROS,MOUAD,26,1,1,12793.46,0.0,12793.46,EUR,,,447915430,4632C,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ae6b20a5-e89b-47bf-8435-798a0b61b5d9,78000,28/08/2024,ETABLISSEMENTS CANU,MOUAD,2,1,1,56.97,3.13,60.41,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:ec2a0048-e38c-4752-a1cd-94bd05e4f5ef,FV2408-09527,28/08/2024,AVIGROS,MOUAD,7,1,1,470.93,25.74,496.67,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:0965a76d-a6e7-4703-83f0-601d3e51443b,155972,29/08/2024,ETABLISSEMENTS CANU,MOUAD,2,2,2,31.73,1.78,33.51,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:f6b7ddce-f8a3-4c85-83bd-3b08288ca283,FV2408-10136,29/08/2024,AVIGROS,MOUAD,4,1,2,316.89,16.26,333.15,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:05a83e59-22a3-446a-86c6-14f9dc4838c5,0545175,30/08/2024,VIANOV,MOUAD,3,1,1,2502.19,137.62,2639.81,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:2c897df2-68b4-4f05-9fb6-33eac7db264f,1887804,30/08/2024,BBV,MOUAD,4,1,1,1825.04,100.64,1925.68,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:3ceaea45-5009-4d76-a514-155b88625d07,1887803,30/08/2024,BBV,MOUAD,2,1,1,857.5,47.17,904.67,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:59cc53c6-34da-45a6-b671-89becc0fadf6,FV2408-10784,30/08/2024,AVIGROS,MOUAD,2,1,2,770.02,43.32,813.34,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:7fe6f8a6-0df2-4710-9655-3a4f349a7551,156075,30/08/2024,ETABLISSEMENTS CANU,MOUAD,4,2,2,131.09,7.28,138.37,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:9d39f1eb-b67c-4a82-9216-268d3ee2aeb2,FV2408-10784,30/08/2024,AVIGROS,MOUAD,11,1,1,770.02,42.35,812.37,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:fbfcc7d6-c83f-46c3-aaf0-677592b5207e,0545174,30/08/2024,VIANOV,MOUAD,5,1,1,1077.04,59.24,1136.28,EUR,,,525254694,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:03456cb7-48b7-473a-8201-860cc81fe8ad,FV2408-11397,31/08/2024,AVIGROS,MOUAD,5,1,1,214.73,11.81,226.54,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:f4a7ef67-eeda-461d-9b4b-c6e55488336b,156136,02/09/2024,ETABLISSEMENTS CANU,MOUAD,4,2,2,32.63,1.83,34.46,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:019502b9-7ca8-49cd-a638-74c7840fe033,,03/09/2024,ETABLISSEMENTS CANU,MOUAD,3,1,1,52.7,2.9,55.6,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:09a6a315-6fee-49c7-9aa6-b3d14c5cd61b,FV2409-00782,03/09/2024,AVIGROS,MOUAD,7,1,1,296.87,16.33,313.2,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:2cdae330-5c7d-4696-ac7e-47511f719b32,FA1665268,03/09/2024,TRADCO FRANCE,MOUAD,2,2,2,3927.94,216.04,4143.98,EUR,,,442947859,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:3ee42288-cb45-47bc-92a0-9938a2c6ab1f,FA1665268,03/09/2024,RADCOFRANCE,MOUAD,24,1,1,591.88,10.99,602.87,EUR,,,,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:c0316ef0-e388-42e0-9b06-b9db2e524618,FA1665268,03/09/2024,TRADCO FRANCE,MOUAD,33,1,1,0.0,0.0,0.0,EUR,,,442947859,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:dafe530c-f5f1-4739-95d5-544c4a2274ad,FA1665268,03/09/2024,CRADCOFRANCE,MOUAD,33,1,1,0.0,0.0,0.0,EUR,,,,,,519665103,4722Z,siren_map_partition
fr_bd_519665103:e404cd95-1844-40c4-bd02-621525aa9881,FV2409-01083,03/09/2024,AVIGROS,MOUAD,6,1,1,242.15,13.32,255.47,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:57dbac10-ea46-4c19-9222-0d744b0f64f0,FV2409-01720,04/09/2024,AVIGROS,MOUAD,2,1,2,586.44,32.94,619.38,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b37a81aa-e8c1-4c91-8477-ace1cb7f3542,FV2409-01720,04/09/2024,AVIGROS,MOUAD,9,1,1,586.44,32.94,619.38,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:d484fa53-c454-4946-9a5f-a361414fcea4,156298,04/09/2024,ARTERRIS GROUPE,LART DE LA TERRE,35,35,1,3602.65,0.0,3602.65,EUR,,,,,,,,
fr_bd_519665103:d5fdd70a-cb25-45aa-9f32-b7ef098d7d0e,FV2409-01709,04/09/2024,AVIGROS,MOUAD,1,1,1,162.0,8.91,170.91,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:e0eaf37f-0e2d-4285-8430-f7ac55e22db1,156298,04/09/2024,ETABLISSEMENTS CANU,MOUAD,4,2,2,178.92,9.98,188.9,EUR,,,398434837,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:1c20027f-34d2-41e7-8751-68ea683f0481,FV2409-02061,05/09/2024,AVIGROS,MOUAD,1,1,1,767.84,42.7,810.54,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:d0915149-d3cf-4c8b-b6c0-85070124dbb2,FV2409-02061,05/09/2024,AVIGROS,MOUAD,16,1,1,800.3,44.05,844.35,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:227b3ae7-c966-4576-9b44-ce356d0dc722,0546022,06/09/2024,VIANOV,MOUAD,1,1,1,267.43,14.74,282.17,EUR,,,525254694,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:311e3ec8-8e8c-416d-8de5-e6b76e84500f,1889795,06/09/2024,BBV,MOUAD,2,1,1,1897.5,104.36,2001.86,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:408132d3-5857-4b42-8f0a-e89d95a726f2,1889797,06/09/2024,BBV,MOUAD,4,1,1,775.48,42.66,818.14,EUR,,,392806741,4632A,siren_map_partition,519665103,4722Z,siren_map_partition
fr_bd_519665103:6004b6f0-a409-415b-bed7-432c8e7995a0,FV2409-03103,06/09/2024,AVIGROS,MOUAD,13,2,1,1024.66,56.36,1081.02,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:a5988228-551a-43aa-bbaa-5887017ef401,1889796,06/09/2024,BBV,MOUAD,4,2,1,852.18,46.95,904.24,EUR,,,392806741,4632A,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:d2ba0338-c096-4bfd-b1fa-c0efa7bb3f17,FV2409-03103,06/09/2024,AVIGROS,MOUAD,2,1,1,226.19,12.44,238.63,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:247cceee-70ca-4adf-8939-24c7f61f0dfb,FV2409-03625,07/09/2024,AVIGROS,MOUAD,9,1,1,402.68,22.15,424.83,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:500d9ca3-1663-4a7d-9b22-cf4726acf29a,FV2409-04129,10/09/2024,AVIGROS,MOUAD,4,1,1,233.64,12.85,246.49,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:675c8d3f-bdaf-4d78-bc21-af28cc4713ff,FV2409-04682,10/09/2024,AVIGROS,MOUAD,11,1,1,615.17,32.05,647.22,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
fr_bd_519665103:b0cf29b8-2d55-428c-8548-fa0d59251818,FV2409-04682,10/09/2024,AVIGROS,MOUAD,2,2,2,620.45,34.89,655.34,EUR,,,447915430,4632C,invoice_form,519665103,4722Z,siren_map_partition
